First Name,Last Name,Position,Team,Overall,Player Image,Team Logo,SPD,ACC,STR,AGI,AWR
Terrell,Jennings,Halfback,New England Patriots,65,,https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,88,91,74,75,69
Thomas,Fidone II,Tight End,NY Giants,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10553.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,81,89,71,83,63
Tip,Reiman,Tight End,Arizona Cardinals,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10225.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,84,88,77,82,50
Trayveon,Williams,Halfback,Cleveland Browns,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9680.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,89,90,64,81,69
Trent,Taylor,Wide Receiver,San Francisco 49ers,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8744.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,86,87,62,88,61
Truman,Jones,Right Edge,Tennessee Titans,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10403.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,83,89,71,82,65
Tycen,Anderson,Strong Safety,Cincinnati Bengals,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1136.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,92,95,59,92,60
Tyler,Owens,Strong Safety,Washington Commanders,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10203.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,93,94,63,79,62
Tyrus,Wheat,Right Edge,Detroit Lions,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2456.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,84,90,74,74,59
Will,Mallory,Tight End,Indianapolis Colts,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2293.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,87,89,72,77,66
Will,Clapp,Center,New Orleans Saints,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8848.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,72,63,80,53,78
Zach,Wilson,Quarterback,Miami Dolphins,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1367.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,83,87,61,84,52
Zaire,Barnes,Weak Backer,NY Giants,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2805.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,88,91,67,83,59
Zeek,Biggers,Defensive Tackle,Miami Dolphins,65,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10491.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,69,76,84,56,67
Ajani,Carter,Cornerback,Houston Texans,64,,https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,88,93,66,85,58
Alex,Bachman,Wide Receiver,Las Vegas Raiders,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1391.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,88,89,61,89,57
Alijah,Huzzie,Cornerback,Houston Texans,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10600.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,93,94,64,67,65
Anthony,Firkser,Tight End,Detroit Lions,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9770.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,80,78,73,78,56
Asim,Richards,Right Tackle,New Orleans Saints,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2367.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,67,73,87,59,73
Austin,Deculus,Right Tackle,Los Angeles Chargers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1354.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,70,77,84,50,73
Ben,VanSumeren,Fullback,Philadelphia Eagles,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10470.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,91,93,75,80,54
BJ,Green II,Left Edge,Jacksonville Jaguars,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11077.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,82,89,80,73,52
Bobby,Hart,Left Tackle,Los Angeles Chargers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7492.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,49,50,84,50,77
Brenden,Bates,Tight End,Cleveland Browns,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10870.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,82,80,75,80,66
Brett,Toth,Left Guard,Philadelphia Eagles,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9086.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,68,69,81,68,68
C.J.,Hanson,Right Guard,Kansas City Chiefs,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10097.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,72,74,82,55,69
Caleb,Murphy,Right Edge,NY Giants,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2331.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,79,84,70,74,56
Calvin,Anderson,Right Tackle,Pittsburgh Steelers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/76.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,65,70,85,70,77
Cam,Jones,Mike Backer,NY Jets,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2244.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,85,90,65,74,68
Carl,Jones,Weak Backer,Baltimore Ravens,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11102.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,89,88,70,79,60
Carson,Bruener,Mike Backer,Pittsburgh Steelers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10505.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,86,90,67,81,63
Chandler,Zavala,Right Guard,Carolina Panthers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10458.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,66,72,88,65,64
Charlie,Heck,Left Tackle,Tampa Bay Buccaneers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/341.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,67,69,84,54,77
Chazz,Surratt,Sam Backer,Seattle Seahawks,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/950.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,85,87,75,82,64
Chris,Williams,Defensive Tackle,Chicago Bears,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3182.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,67,73,84,58,60
Cody,White,Wide Receiver,Seattle Seahawks,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/662.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,83,85,69,76,72
Connor,O'Toole,Right Edge,Seattle Seahawks,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11087.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,84,87,81,82,48
Cooper,McDonald,Mike Backer,Kansas City Chiefs,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11074.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,84,92,73,77,61
Corey,Levin,Center,Tennessee Titans,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8640.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,64,66,84,63,73
D'Angelo,Ross,Cornerback,Cleveland Browns,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10961.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,92,94,59,78,61
D.J.,Montgomery,Wide Receiver,Indianapolis Colts,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10465.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,90,92,53,91,57
Dean,Clark,Free Safety,NY Jets,64,,https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,89,90,65,81,58
Donovan,Jennings,Right Guard,Green Bay Packers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10922.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,72,73,86,65,65
Eric,Gregory,Defensive Tackle,New England Patriots,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10569.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,68,74,86,62,56
Frank,Crum,Left Tackle,Denver Broncos,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10046.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,74,79,85,71,54
Garrett,Dellinger,Left Guard,Tennessee Titans,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10891.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,67,77,88,63,65
Gavin,Bartholomew,Tight End,Minnesota Vikings,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10486.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,82,87,70,82,66
Grant,Stuard,Weak Backer,Detroit Lions,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1031.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,84,88,76,69,67
Irvin,Charles,Wide Receiver,NY Jets,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10460.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,87,91,66,83,57
Jake,Curhan,Right Guard,Carolina Panthers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2079.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,57,60,81,50,72
Jake,Hansen,Weak Backer,Houston Texans,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1754.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,81,85,71,76,65
Jalen,McLeod,Mike Backer,Jacksonville Jaguars,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10656.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,81,86,77,72,66
Jared,Harrison-Hunte,Defensive Tackle,Carolina Panthers,64,,https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,77,81,84,59,61
JJ,Roberts,Free Safety,Tampa Bay Buccaneers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11041.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,91,93,62,85,57
Joe,Giles-Harris,Sam Backer,Cincinnati Bengals,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9471.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,83,81,69,79,60
Joey,Blount,Strong Safety,Arizona Cardinals,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2857.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,92,94,65,87,62
Joshua,Ezeudu,Left Tackle,NY Giants,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1571.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,66,72,81,57,70
Jovaughn,Gwyn,Center,Atlanta Falcons,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2176.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,68,77,89,57,71
Kameron,Johnson,Wide Receiver,Tampa Bay Buccaneers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10924.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,90,92,63,82,66
Keidron,Smith,Strong Safety,NY Jets,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4973.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,86,86,62,77,65
Kendall,Williamson,Free Safety,Los Angeles Chargers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10456.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,91,90,63,84,67
Kenny,McIntosh,Halfback,Seattle Seahawks,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2306.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,87,89,66,83,64
Kevin,Knowles,Cornerback,Kansas City Chiefs,64,,https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,90,93,54,82,54
Khalil,Dorsey,Cornerback,Detroit Lions,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/855.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,92,91,51,87,59
Liam,McCullough,Long Snapper,Atlanta Falcons,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2594.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,76,79,64,63,55
Lucas,Krull,Tight End,Denver Broncos,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10409.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,84,88,68,79,67
Luke,Gifford,Mike Backer,San Francisco 49ers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/298.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,86,85,75,81,63
Luke,Farrell,Tight End,San Francisco 49ers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/939.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,78,80,77,78,63
Luke,Haggard,Right Guard,Tampa Bay Buccaneers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10906.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,67,73,84,60,62
Marcelino,McCrary-Ball,Weak Backer,NY Jets,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10937.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,89,91,72,83,64
Marcus,Bryant,Right Tackle,New England Patriots,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10998.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,68,73,85,66,65
Marlowe,Wax,Weak Backer,Los Angeles Chargers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11070.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,85,91,71,84,57
Michael,Niese,Right Guard,Detroit Lions,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10947.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,71,85,82,69,64
Mike,Brown,Strong Safety,Tennessee Titans,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2943.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,89,88,66,83,62
Mitchell,Trubisky,Quarterback,Buffalo Bills,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8756.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,84,85,71,86,52
Nic,Jones,Cornerback,NY Giants,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2269.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,89,92,49,87,59
Nick,Vannett,Tight End,Los Angeles Rams,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8246.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,76,73,73,78,63
Nikko,Reed,Cornerback,Los Angeles Chargers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11043.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,90,91,62,85,56
Payne,Durham,Tight End,Tampa Bay Buccaneers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2129.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,77,84,73,80,59
Quintin,Morris,Tight End,Jacksonville Jaguars,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4741.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,83,86,72,78,62
Rashad,Wisdom,Free Safety,Tampa Bay Buccaneers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10992.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,87,92,57,87,61
Ryan,Van Demark,Left Tackle,Buffalo Bills,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10982.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,63,75,83,66,69
Skylar,Thompson,Quarterback,Pittsburgh Steelers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1984.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,77,85,65,83,59
Stone,Forsythe,Right Tackle,Las Vegas Raiders,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/765.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,67,67,87,67,77
Stone,Smartt,Tight End,NY Jets,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10443.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,85,91,62,79,63
Tanner,McKee,Quarterback,Philadelphia Eagles,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8265.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,77,84,61,76,67
Tomon,Fox,Left Edge,NY Giants,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3188.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,81,85,77,77,55
Travis,Glover,Right Tackle,Green Bay Packers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10387.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,63,69,86,50,69
Trevor,Nowaske,Weak Backer,Detroit Lions,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10428.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,88,89,74,86,59
Will,Howard,Quarterback,Pittsburgh Steelers,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10595.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,81,83,68,78,64
Yasir,Abdullah,Sam Backer,Jacksonville Jaguars,64,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8369.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,90,95,70,83,59
